aor,count,average_length_in_program,filename,fiscal_year
No Tech,2,1803,20240829200938-FY24_detentionStats08292024.xlsx,ATD EOFY23 
VoiceID,8,1584.75,20240829200938-FY24_detentionStats08292024.xlsx,ATD EOFY23 
Dual Tech,22,28.5,20240829200938-FY24_detentionStats08292024.xlsx,ATD EOFY23 
Total,175619,584.4777045763841,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Atlanta,5122,601.4455290901991,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
SmartLINK,4556,610.2581211589113,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
VoiceID,68,2169.4411764705883,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Dual Tech,6,12,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Ankle Monitor,406,355.5911330049261,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Wristworn,86,96.55813953488372,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Baltimore,3583,501.8364499023165,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
SmartLINK,3153,528.2692673644149,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
VoiceID,4,1697.25,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Dual Tech,21,67.19047619047619,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Ankle Monitor,243,283.18106995884773,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Wristworn,162,342.18518518518516,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Boston,7004,618.6877498572244,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
SmartLINK,6236,656.3393200769724,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
VoiceID,2,1296,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Dual Tech,23,58.52173913043478,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Ankle Monitor,274,459.507299270073,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Wristworn,469,235.63752665245204,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Buffalo,784,833.5229591836735,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
SmartLINK,542,455.450184501845,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
VoiceID,181,2221.966850828729,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Ankle Monitor,44,79.81818181818181,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Wristworn,17,55.294117647058826,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Chicago,19106,665.7376216895216,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
SmartLINK,15761,694.473383668549,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
No Tech,1,504,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
VoiceID,419,2740.4057279236276,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Dual Tech,38,87.76315789473684,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Ankle Monitor,2639,223.31148162182646,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Wristworn,248,131.4516129032258,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Dallas,2336,453.1361301369863,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
SmartLINK,1868,523.3468950749465,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
VoiceID,2,2009,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Dual Tech,14,12.071428571428571,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Ankle Monitor,367,161.7683923705722,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Wristworn,85,204.21176470588236,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Denver,3559,546.2051137960101,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
SmartLINK,3325,553.1984962406015,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
VoiceID,22,2482.2272727272725,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Dual Tech,19,179.42105263157896,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Ankle Monitor,114,139.17543859649123,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Wristworn,79,388.2911392405063,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Detroit,7982,841.6008519168129,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
SmartLINK,7711,823.9002723382181,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
VoiceID,109,2761.5688073394494,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Dual Tech,2,40.5,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Ankle Monitor,146,415.6164383561644,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Wristworn,14,199.35714285714286,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
El Paso,4179,195.38741325676,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
SmartLINK,1786,307.75811870100785,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
VoiceID,30,1451.1333333333334,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Dual Tech,6,12.166666666666666,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Ankle Monitor,1849,104.30394808004327,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Wristworn,508,59.84842519685039,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Harlingen,4169,417.15279443511633,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
SmartLINK,2925,545.4205128205128,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Dual Tech,1,167,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Ankle Monitor,900,133.28,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Wristworn,343,68.90962099125365,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Houston,3004,366.5529294274301,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
SmartLINK,2544,365.0864779874214,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Dual Tech,21,30.666666666666668,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Ankle Monitor,351,464.46438746438747,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Wristworn,88,98.56818181818181,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Los Angeles,14877,470.6981918397526,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
SmartLINK,12995,447.32081569834554,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
VoiceID,416,1984.9759615384614,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Dual Tech,15,18.533333333333335,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Ankle Monitor,829,274.8431845597105,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Wristworn,622,218.2797427652733,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Miami,14227,473.9905812890982,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
SmartLINK,13025,493.00153550863723,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
VoiceID,1,1529,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Dual Tech,18,46.833333333333336,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Ankle Monitor,1000,281.518,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Wristworn,183,208.9016393442623,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
New Orleans,5650,571.3132743362831,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
SmartLINK,4948,615.6374292643492,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
No Tech,1,107,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
VoiceID,20,2256.95,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Dual Tech,9,26.88888888888889,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Ankle Monitor,584,214.78595890410958,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Wristworn,88,122.98863636363636,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
New York,8831,552.8318423734571,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
SmartLINK,7192,571.4933259176863,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
No Tech,2,311,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
VoiceID,127,2495.968503937008,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Dual Tech,1,157,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Ankle Monitor,999,322.6206206206206,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Wristworn,510,258.456862745098,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Newark,12311,867.2437657379579,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
SmartLINK,11222,794.581358046694,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
VoiceID,589,2684.2546689303904,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Dual Tech,25,57.12,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Ankle Monitor,314,436.9458598726115,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Wristworn,161,249.6335403726708,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Philadelphia,6464,578.0988551980198,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
SmartLINK,5911,615.424293689731,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
VoiceID,5,2070.6,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Dual Tech,7,35,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Ankle Monitor,115,234.80869565217392,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Wristworn,426,144.26525821596243,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Phoenix,3671,264.84227730863523,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
SmartLINK,2805,321.0377896613191,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Dual Tech,52,10.846153846153847,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Ankle Monitor,799,87.50312891113893,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Wristworn,15,83.06666666666666,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Salt Lake City,6822,677.3611844034008,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
SmartLINK,6571,684.0969411048546,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
VoiceID,30,2481.5666666666666,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Dual Tech,6,19.166666666666668,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Ankle Monitor,179,252.34078212290504,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Wristworn,36,167.38888888888889,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
San Antonio,4754,316.3552797644089,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
SmartLINK,3200,414.751875,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
No Tech,1,51,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
VoiceID,2,871,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Dual Tech,36,28.166666666666668,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Ankle Monitor,1297,118.38319198149576,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Wristworn,218,93.56422018348624,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
San Diego,2225,513.6826966292135,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
SmartLINK,1254,754.3062200956938,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
No Tech,1,1841,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
VoiceID,28,2382.1071428571427,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Dual Tech,15,22.066666666666666,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Ankle Monitor,685,177.05401459854014,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Wristworn,242,28.475206611570247,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
San Francisco,18686,620.6425131114203,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
SmartLINK,17261,627.403105266207,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
VoiceID,161,2374.416149068323,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Dual Tech,15,14.4,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Ankle Monitor,810,355.71975308641976,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Wristworn,439,221.1640091116173,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Seattle,9807,642.3540328336902,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
SmartLINK,8431,654.1581069861227,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
VoiceID,131,2561.6335877862593,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Dual Tech,4,46.25,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Ankle Monitor,634,290.73186119873816,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Wristworn,607,435.38056013179573,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
St Paul,4067,800.9144332431767,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
SmartLINK,3661,793.6864244741873,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
VoiceID,77,2816.87012987013,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Dual Tech,8,27.875,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Ankle Monitor,294,439.17687074829934,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Wristworn,27,199.74074074074073,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Washington DC,2399,425.0416840350146,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
SmartLINK,2125,459.256,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Dual Tech,22,139.36363636363637,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Ankle Monitor,208,165.84615384615384,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Wristworn,44,140.77272727272728,20240829200938-FY24_detentionStats08292024.xlsx,ATD FY24 YTD
Total,176886,585.8454484809425,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
Atlanta,5305,589.0407163053723,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
SmartLINK,4687,602.2325581395348,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
VoiceID,66,2177.8333333333335,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
Dual Tech,9,17.444444444444443,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
Ankle Monitor,442,336.45022624434387,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
Wristworn,101,94.97029702970298,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
Baltimore,3578,507.2551704863052,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
SmartLINK,3146,535.5178003814367,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
VoiceID,4,1711.25,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
Dual Tech,22,60.22727272727273,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
Ankle Monitor,246,283.2479674796748,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
Wristworn,160,327.31875,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
Boston,7130,616.3124824684432,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
SmartLINK,6348,654.846093257719,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
No Tech,1,154,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
VoiceID,2,1310,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
Dual Tech,19,48.31578947368421,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
Ankle Monitor,288,417.56944444444446,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
Wristworn,472,240.239406779661,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
Buffalo,792,829.479797979798,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
SmartLINK,556,454.92446043165467,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
VoiceID,178,2244.35393258427,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
Dual Tech,4,29.25,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
Ankle Monitor,38,91.15789473684211,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
Wristworn,16,58.375,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
Chicago,19160,668.5164926931106,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
SmartLINK,15753,700.7670285025075,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
VoiceID,405,2759.8246913580247,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
Dual Tech,50,71.24,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
Ankle Monitor,2674,227.91810022438295,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
Wristworn,278,139.74460431654677,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
Dallas,2393,448.95403259506895,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
SmartLINK,1910,522.0890052356021,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
VoiceID,2,2023,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
Dual Tech,9,18.666666666666668,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
Ankle Monitor,391,148.67263427109975,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
Wristworn,81,182.8641975308642,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
Denver,3598,550.0530850472485,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
SmartLINK,3368,556.1080760095011,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
VoiceID,22,2496.2272727272725,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
Dual Tech,18,194.22222222222223,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
Ankle Monitor,103,160.97087378640776,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
Wristworn,87,357.7701149425287,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
Detroit,7962,844.1451896508415,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
SmartLINK,7679,827.9197812215132,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
VoiceID,109,2775.5688073394494,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
Dual Tech,3,41,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
Ankle Monitor,152,379.30263157894734,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
Wristworn,19,167.05263157894737,20240917171209-FY24_detentionStats09172024.xlsx,ATD FY24 YTD
